geoid,lat,long
37101041511,35.48843437,-78.64144445
37101041509,35.49525511,-78.58720712
37101041505,35.47112284,-78.50321156
37101041206,35.48793081,-78.42107375
37101040800,35.49974194,-78.36129623
37101040600,35.45994966,-78.29865269
37101040400,35.51361663,-78.23373769
37101040502,35.49063131,-78.15875815
37191000104,35.49188391,-78.05911275
37191000102,35.46202548,-78.01048292
37191000304,35.48087464,-77.93190028
37079950200,35.46574279,-77.77618526
37079950102,35.47593518,-77.56481416
37147001601,35.50562695,-77.47392794
37147001304,35.51734138,-77.36811706
37147001100,35.51323486,-77.22485786
37013930501,35.51123455,-76.99116393
37013930600,35.51843319,-76.87128509
37013930700,35.46410974,-76.70344393
6079013000,35.54640504,-120.9965558
6079012707,35.55700592,-120.7339614
6079010301,35.55858898,-120.2933934
6029004302,35.59055247,-119.4114733
6029005510,35.57247551,-117.848154
6029005509,35.57354053,-117.6942616
6071008901,35.54412831,-117.2779383
32003005703,35.55703925,-114.9293756
4015950401,35.58940293,-114.2420286
4005002201,35.57090478,-111.7728739
4001944902,35.58347216,-109.7284378
35031943907,35.54931653,-108.9640182
35031945202,35.53258811,-108.8266252
35031945601,35.53133873,-108.66055
35031943602,35.55894289,-108.3162287
35043940200,35.53478152,-106.3857371
35049980000,35.56625365,-106.062827
35047957400,35.58066386,-105.2112896
40039960401,35.57086857,-99.03305696
40039960600,35.55658527,-98.78459823
40039960701,35.5386049,-98.69178596
40039960702,35.55240835,-98.67043586
40017300100,35.54431254,-98.20563427
40017300300,35.52987398,-97.94528284
40017300803,35.57690541,-97.78193409
40109108803,35.52202009,-97.33561225
40109109004,35.52545553,-97.19546556
40081961402,35.5236088,-97.06013723
40081961401,35.53053088,-96.8966529
40081961500,35.5522964,-96.71531297
40107080700,35.52624025,-96.52797523
40135030101,35.54880423,-94.74425202
40135030105,35.53611609,-94.54095422
5033020206,35.59111073,-94.30223576
5033020601,35.53540986,-94.22667208
5033020102,35.58813591,-94.12715456
5115950700,35.58121293,-93.01096446
5141460200,35.54890438,-92.65555669
5141460304,35.5681438,-92.39294314
5141460303,35.58433268,-92.28763355
5023480203,35.5682567,-92.04880999
5023480100,35.57536351,-91.87109335
5111490600,35.57260467,-90.91960713
5111490200,35.58663594,-90.54084624
47167040200,35.53310223,-89.85271502
47167040400,35.58717386,-89.76903529
47167040602,35.5595617,-89.62037773
47167040900,35.5276083,-89.53382913
47075930400,35.55577662,-89.27695193
47113001700,35.5857807,-89.00922231
47113001300,35.5536365,-88.80249807
47113001900,35.52982437,-88.71608016
47077975500,35.52544177,-88.2999969
47039955101,35.57115646,-88.14039376
47135930202,35.54680648,-87.83597053
47101970200,35.57037727,-87.5808099
47119011001,35.54795895,-87.22754466
47119011102,35.55121609,-87.04446887
47003950202,35.58468232,-86.57924413
47003950402,35.52373023,-86.49486822
47031970202,35.54946738,-86.12092564
47031970100,35.55066178,-85.97723171
47177930900,35.58213485,-85.68287503
47007953000,35.55274119,-85.12678803
47143975200,35.55587916,-84.96098933
47107970104,35.5836953,-84.60032481
47123925101,35.57100055,-84.44479439
47123925402,35.56226628,-84.35311087
47009011501,35.58085267,-84.01093173
47009980200,35.58914834,-83.8317334
37173980200,35.53713258,-83.51493816
37087920702,35.53174544,-83.07246322
37021003203,35.53996043,-82.43584764
37021003205,35.52710469,-82.26976784
37111970800,35.58810412,-82.18824146
37111970902,35.58128896,-82.05406162
37109070600,35.53745926,-81.43137051
37109070800,35.52768077,-81.24366013
37109070901,35.53407683,-81.15515657
37035011602,35.57250836,-81.13319591
37035011506,35.56023766,-81.01384283
37159051101,35.54865553,-80.48694602
37159051001,35.53168346,-80.40235648
37159050904,35.5487256,-80.27410362
37151030700,35.5875626,-79.95738923
37151030803,35.55631664,-79.73343578
37037020500,35.58153964,-79.46867286
37105030601,35.52501924,-79.24803306
37105030703,35.58498574,-79.15179318
37105030704,35.56031538,-79.11051664
37101040905,35.54071741,-78.41049218
37191000103,35.55438749,-78.0280226
37191000200,35.54133385,-77.8915498
37079950101,35.55692338,-77.69164044
37147001800,35.58784581,-77.58579148
37147001602,35.57689173,-77.50087842
37013930502,35.5518563,-76.96812492
37013930102,35.55463397,-76.57050598
37095920102,35.53752513,-76.39402411
37095920101,35.52223388,-76.08088371
6079010016,35.63125757,-120.7929236
6079010101,35.63623305,-120.7209036
6029004500,35.64780548,-119.7676241
6029005208,35.66630545,-118.8039236
6029005205,35.62683786,-118.4652142
4001944901,35.62186019,-109.3785539
35031943906,35.61367989,-108.7801678
35031943601,35.59787482,-108.5435073
35031944000,35.64558763,-107.5885823
35043010900,35.62918564,-107.0441587
35043940600,35.6076973,-106.7422394
35043941000,35.62384403,-106.4767196
35049010900,35.66099074,-106.1689514
35049010800,35.62809361,-105.8007243
35047957603,35.60659339,-105.696708
48233950501,35.63497055,-101.590966
40011959000,35.63682303,-98.47681829
40017300202,35.60914919,-97.98830263
40017300805,35.62039041,-97.70676033
40109109205,35.63351155,-97.36485779
40109109001,35.60443036,-97.19226937
40111000500,35.64959841,-96.03770198
40101001100,35.63281628,-95.51146482
40101001302,35.62378529,-95.31284698
40135030201,35.60749681,-94.99536488
5047950100,35.62391582,-93.87881303
5071951700,35.63766384,-93.44207887
5141460301,35.64874675,-92.29547239
5023480201,35.64564133,-92.17411347
5023480204,35.66135216,-92.02650472
5063490800,35.59764266,-91.58286882
5067480402,35.65825498,-91.12281345
5093011200,35.60614104,-90.02079476
47097050600,35.65274066,-89.54758457
47075930200,35.66230282,-89.3931153
47075930301,35.6478995,-89.2898435
47075930302,35.61352451,-89.23211564
47075930100,35.62725853,-89.16602062
47113001402,35.63568155,-88.75225591
47077975200,35.61022994,-88.51249773
47077975400,35.62547035,-88.4301287
47039955004,35.62920838,-88.14543242
47039955003,35.65229414,-88.08412449
47135930201,35.64210834,-87.91150536
47119010900,35.63170206,-87.24084607
47117955000,35.6456062,-86.72930332
47003950201,35.65175623,-86.55755484
47003950100,35.60336871,-86.36070885
47031970300,35.61443657,-86.20067579
47031970201,35.61645016,-86.09916436
47177930800,35.60575726,-85.86726531
47177930600,35.66464016,-85.74118244
47007953200,35.6351407,-85.27067087
47007953102,35.66188789,-85.12447137
47143975100,35.63884152,-84.87796689
47121960100,35.650539,-84.70676636
47123925200,35.62648306,-84.47816188
47123925102,35.6314859,-84.37976428
47123925002,35.5990376,-84.28038102
47009011502,35.62301724,-84.11658829
47009011503,35.65753736,-84.0241851
47155980100,35.66114023,-83.47692792
37087980100,35.66302852,-83.13668847
37087920101,35.64338926,-83.04397455
37021002603,35.64613631,-82.78932867
37021003107,35.62798856,-82.34622108
37021003105,35.62130394,-82.29532087
37111970600,35.66521176,-82.06115548
37111970500,35.65800631,-82.00411162
37023020304,35.64578379,-81.80128304
37023021302,35.6157565,-81.67866882
37023021203,35.63630305,-81.52855088
37035011601,35.61154283,-81.17497433
37035011402,35.64833091,-81.12654484
37035011501,35.63543935,-81.06036619
37035011503,35.65424956,-80.9930823
37159051802,35.60977907,-80.66472647
37159050903,35.59922325,-80.37755679
37159050901,35.65607665,-80.33416699
37057062001,35.60413934,-80.15587687
37057062002,35.61269691,-80.10577069
37151030900,35.61184572,-79.61090908
37037020600,35.6087692,-79.27890748
37037020702,35.66362273,-79.00996699
37183053209,35.61155707,-78.91936997
37195001600,35.64749256,-78.09753764
37195001700,35.64331571,-78.01012281
37195000900,35.63559646,-77.9323222
37195001000,35.61984288,-77.84295385
37195001100,35.6610207,-77.75252303
37147001700,35.63316273,-77.48563088
37147000901,35.66652942,-77.25107011
37147000902,35.59993873,-77.20701848
37013930200,35.64228104,-77.01423308
37013930101,35.61501809,-76.71199696
6079010017,35.7238947,-120.940044
6079010303,35.73280751,-120.4741338
6029004605,35.67060186,-119.1802807
6029005207,35.68062482,-118.1392232
6029005300,35.72481168,-117.7263511
4015950404,35.69216237,-113.9236404
4015940400,35.72570497,-113.6331617
4005945100,35.71272286,-111.0188944
4001945001,35.70447257,-109.1332852
35031943803,35.72633854,-108.9383634
35049001203,35.66923291,-106.0124562
35047957602,35.6897175,-105.5407213
48233950502,35.7191887,-101.2700248
40129960000,35.68832019,-99.69576885
40039961000,35.6897643,-99.06323873
40017300201,35.67826253,-97.82632685
40109108533,35.70399108,-97.62066453
40109109203,35.70014341,-97.35418089
40109109202,35.68133921,-97.22525357
40081961300,35.67736488,-97.05031241
40081961700,35.73705254,-96.89477428
40081961600,35.67383822,-96.82047069
40037021101,35.71031414,-96.42115814
40111000700,35.69194619,-95.80322891
40101001600,35.71985042,-95.68370511
40101000801,35.73849444,-95.33160044
40101001402,35.69070367,-95.18793387
40021978202,35.72865179,-94.87985183
5033020205,35.66860469,-94.38017906
5033020101,35.68917321,-94.12142328
5141460100,35.69404302,-92.54039194
5063490701,35.70889798,-91.72772465
5063490702,35.70463639,-91.61056664
5093010900,35.72735986,-90.14722192
5093011100,35.70526446,-90.01589591
5093011000,35.70613245,-89.96620267
47097050100,35.73218103,-89.76649929
47097050506,35.71398135,-89.48431051
47033961400,35.71943016,-89.0589988
47113001609,35.70547034,-88.93542745
47113001502,35.70577684,-88.68268172
47077975302,35.68801772,-88.42699954
47077975301,35.69701175,-88.36793902
47077975000,35.70312956,-88.25659732
47081950400,35.72425895,-87.61521614
47081950301,35.7070676,-87.39282057
47119010201,35.7366015,-87.01168621
47119010205,35.70036119,-86.84658277
47149040810,35.7352205,-86.61859204
47149040704,35.6928793,-86.46549959
47149040702,35.69237605,-86.36059094
47015960300,35.71313924,-86.0309205
47177930300,35.71890397,-85.92723609
47177930500,35.70560192,-85.76571746
47177930100,35.71933633,-85.6604136
47175925000,35.67081793,-85.43616794
47145030302,35.73799695,-84.54726575
47105060700,35.68338873,-84.46065055
47155080903,35.72467839,-83.59776855
47155081101,35.71458307,-83.53025204
47155081103,35.7385228,-83.45758441
37087920102,35.67669599,-82.95822785
37021002604,35.69386406,-82.67957614
37021002705,35.70117046,-82.46060189
37111970700,35.68315884,-82.18098607
37111970200,35.70894808,-81.93116989
37023020301,35.70699566,-81.8160941
37023020303,35.69340473,-81.76319206
37023020902,35.73727087,-81.55694842
37023021202,35.70253777,-81.48325962
37035011401,35.696494,-81.13446211
37097061103,35.73673427,-81.02570462
37097061205,35.68601906,-80.94597814
37159051901,35.68021548,-80.68676635
37159050800,35.67758077,-80.4177186
37057061807,35.69688165,-80.31455609
37151031001,35.72218191,-79.61102357
37037020203,35.72804863,-79.30664935
37037020801,35.70817279,-79.20217206
37037020803,35.70456601,-79.09710627
37101040208,35.67470947,-78.34708394
37101040205,35.7131045,-78.31361268
37195001502,35.72240403,-78.06977686
37195000701,35.71741522,-77.8657252
37195001200,35.73232223,-77.7943496
37147001900,35.67464881,-77.58252541
37147002003,35.68024896,-77.45049281
37147002004,35.68203117,-77.41831718
37055990200,35.71072387,-75.50696086
4005002301,35.76900743,-112.7019149
4017940013,35.76040434,-110.3222632
35031943702,35.79593155,-108.4461083
35043011200,35.774528,-106.7005277
35028000500,35.80485719,-106.2791323
35049010204,35.79164927,-106.0567253
35049940400,35.80357911,-105.9729557
35049010205,35.78604845,-105.9109711
35049980200,35.80670383,-105.8057089
35047957502,35.76438881,-105.3089797
48341950202,35.80393837,-101.9522976
40073958400,35.77466897,-97.90372731
40083600402,35.7737326,-97.51615173
40083600401,35.76957612,-97.4476575
40083600502,35.7623417,-97.37554622
40111000602,35.79280986,-96.10517422
40111000601,35.79720188,-95.94660162
40101001200,35.7600666,-95.4887738
40101001401,35.79538805,-95.26672937
40021978302,35.7395895,-95.0486124
40021978301,35.77725064,-94.9490872
40001376800,35.80278102,-94.72980212
40001377000,35.7582,-94.57119554
5137950203,35.79358661,-92.09044665
5063490600,35.78311477,-91.68565307
5063490400,35.75875435,-91.39137819
5067480100,35.78078986,-91.17372324
5031000900,35.76236423,-90.51061819
47033961100,35.8076398,-89.12353965
47033961000,35.78569661,-88.99324494
47113001608,35.77160366,-88.84045384
47077975100,35.77276028,-88.43547294
47039955001,35.76429809,-88.09707512
47135930100,35.75180064,-87.85974364
47119010100,35.75066962,-87.1564275
47187051100,35.77826127,-86.74960152
47149040809,35.77170945,-86.52952104
47149041202,35.7892093,-86.32880537
47149040600,35.77434246,-86.25252827
47015960202,35.76632587,-86.09102485
47015960201,35.80575568,-86.06884456
47177930202,35.79132422,-85.84832037
47177930201,35.79126382,-85.73361235
47175925200,35.74884494,-85.48724286
47143975000,35.74071064,-84.81900525
47145030401,35.79968595,-84.70140071
47145030301,35.78028499,-84.62360254
47145030205,35.81016447,-84.42893719
47105060600,35.74154856,-84.38529527
47105060304,35.79737916,-84.20310276
47009011604,35.78722845,-84.05718306
47009011002,35.74362035,-83.88168028
47009011302,35.79079657,-83.79963223
47155080901,35.76414268,-83.66556985
47155080904,35.77092435,-83.58541762
47155080701,35.80734192,-83.44273088
47029980100,35.75508098,-83.21372896
37115010400,35.80467673,-82.76450705
37115010500,35.77924327,-82.69905383
37021002900,35.76590418,-82.41692733
37111970101,35.78885892,-82.08188284
37023020801,35.76706119,-81.61367914
37035010201,35.78623959,-81.20198498
37035010101,35.76698555,-81.13682182
37097061104,35.75731545,-80.96706871
37097060701,35.77050615,-80.76990779
37159051904,35.79057785,-80.68129856
37159051903,35.77087154,-80.59317699
37059080702,35.8086107,-80.53707012
37057061704,35.78909818,-80.42451794
37057061703,35.77807651,-80.37678212
37057061902,35.74797434,-80.13407448
37057061903,35.79029235,-80.09260043
37151030504,35.75632253,-79.99653436
37151030503,35.77325099,-79.89573145
37151031002,35.78083963,-79.60700539
37037020202,35.80387406,-79.27037422
37037020104,35.7848951,-79.06235247
37183054404,35.80302217,-78.383349
37127011501,35.77365762,-78.20434836
37127011400,35.79569131,-78.11585334
37195001501,35.75463947,-78.06097364
37195001402,35.77756271,-77.97956971
37195000702,35.75051848,-77.88100469
37065021500,35.78739299,-77.67331174
37065021600,35.74204334,-77.62411434
37147002002,35.75055646,-77.3654261
37117970500,35.77976148,-77.1102904
37117970100,35.78907942,-76.91588656
37187950202,35.7724828,-76.77576213
37187950300,35.77965423,-76.57112603
37055970501,35.78051247,-75.85890606
37055990100,35.80618086,-75.54425003
6107004302,35.86080143,-119.4035174
6107004402,35.87147995,-119.264036
6107004301,35.84124605,-119.1519627
6107004500,35.88075304,-118.9865714
32003005876,35.8723671,-115.5834062
32003005711,35.86556656,-115.0846958
4015950403,35.85829732,-114.4273453
35031943801,35.88020885,-109.0047819
35031943701,35.86910239,-108.6135727
35031943500,35.82566886,-108.0224276
35049940500,35.8759653,-105.9360113
35021000100,35.85792009,-103.82027
48205950200,35.83999517,-102.6029185
48393950100,35.8384243,-100.8135704
48211950300,35.83757254,-100.2706172
40073958300,35.85031137,-97.9160306
40083600802,35.81547927,-97.58284795
40083600903,35.81927672,-97.4512193
40083600600,35.8445112,-97.23948064
40081961200,35.86285902,-96.98913731
40081961100,35.8227393,-96.70804486
40037021102,35.85156669,-96.23755239
40145030798,35.85066422,-95.51443969
40145030202,35.88386742,-95.31507553
40021977701,35.8717152,-95.18046867
40021977801,35.85058375,-95.05904488
40001376900,35.81197807,-94.63845634
5143011004,35.81533765,-94.31207606
5143011103,35.87011246,-94.05368655
5101180200,35.86411106,-93.22595634
5129970300,35.82969552,-92.59810428
5137950201,35.82427517,-91.93606948
5063490101,35.84543784,-91.75786686
5063490200,35.81415236,-91.6582138
5063490102,35.87288726,-91.50383141
5031001200,35.81202531,-90.89345639
5031000702,35.8547843,-90.7845726
5031001000,35.84408755,-90.35657498
5093010802,35.88157697,-90.16799204
5093010700,35.87673633,-89.8785944
47097050300,35.84452217,-89.48105672
47033961300,35.81743735,-89.26632458
47053967001,35.83617304,-88.87536104
47053967100,35.82388929,-88.77794626
47053980100,35.87437106,-88.72323066
47017980100,35.87506829,-88.6804905
47017962400,35.86078956,-88.56628641
47081950302,35.82112257,-87.45701009
47081950100,35.84103109,-87.28070462
47187051203,35.84455657,-87.06489901
47187051204,35.83969869,-86.93671514
47185935500,35.83999475,-85.55441386
47035970602,35.88301283,-85.03097452
47145030600,35.87385859,-84.57060279
47145030206,35.87542356,-84.39786911
47105060100,35.83508983,-84.31952408
47009010400,35.8327153,-83.92264712
47155080702,35.82015289,-83.35121967
47029920700,35.81556601,-83.15699312
47029920400,35.88352504,-83.00044979
37115010200,35.83379623,-82.85583198
37115010601,35.86038354,-82.59533755
37115010700,35.85595606,-82.48362851
37199960300,35.83595305,-82.30786265
37199960101,35.81418924,-82.20971502
37121950400,35.88339402,-82.09137604
37111970102,35.82168208,-81.97567262
37023020203,35.85950393,-81.85979742
37023020100,35.82497386,-81.67875214
37027030802,35.83857409,-81.59164878
37027031302,35.8332515,-81.37365739
37003040700,35.82835247,-81.30153718
37003040600,35.85391332,-81.19457894
37003040500,35.86313791,-81.09589644
37097061002,35.85085699,-80.97648512
37097060703,35.85817969,-80.83457949
37097060702,35.84117218,-80.76826486
37059080701,35.82966764,-80.51262417
37057061705,35.86272297,-80.36297245
37151031501,35.84420089,-80.01183786
37151031304,35.87080981,-79.87802896
37151031307,35.85052087,-79.70090476
37151031200,35.86315009,-79.59875669
37001021803,35.87788428,-79.47768232
37037020107,35.84894667,-79.18598077
37183054403,35.83304451,-78.41524333
37183054305,35.83516719,-78.30433108
37127011502,35.86502345,-78.17211506
37127011300,35.86378825,-78.02100367
37127011202,35.86816851,-77.92739399
37127011201,35.87135681,-77.86294665
37195001302,35.81235323,-77.8068725
37065021400,35.85217679,-77.7296049
37065021300,35.8795358,-77.63319629
37065020900,35.87580565,-77.5175204
37117970600,35.82590819,-77.25704153
37117970300,35.87179072,-77.08945414
37117970200,35.82009905,-77.07573577
37187950201,35.88143421,-76.72042555
37177960100,35.81720616,-76.20895124
37055970602,35.85220557,-75.64178899
6031001703,35.90117277,-120.0804051
6107004401,35.89876576,-119.2657259
32003005877,35.91987884,-115.3392743
32003005839,35.95132465,-115.2083591
32003005720,35.93368878,-115.1647437
4001944000,35.9555937,-109.1458936
35031943802,35.89293241,-108.8480165
35028000200,35.9014059,-106.3600622
35028000100,35.92872382,-106.2771434
35049940300,35.8862289,-106.1649168
35049940600,35.89377187,-106.0264172
35049010102,35.95412299,-105.8673764
48341950100,35.92308911,-101.7335173
48233950200,35.90712495,-101.3882783
40043959300,35.91773432,-99.0741312
40073958200,35.92557265,-98.03048047
40037020702,35.91289662,-96.46315192
40037020604,35.95160911,-96.1615264
40143007705,35.93321617,-96.00528975
40145030601,35.91205318,-95.7222796
40145030102,35.94606563,-95.36112896
5143011002,35.9204864,-94.41693865
5143011003,35.90868996,-94.2471958
5087960300,35.94413597,-93.844
5087960400,35.94722564,-93.60402347
5129970100,35.93232264,-92.82805738
5137950100,35.88412205,-92.2578341
5137950204,35.91037419,-92.11013693
5031000701,35.88687132,-90.73848879
5031001102,35.90350609,-90.50619303
5093010801,35.90009872,-90.18913484
47097050200,35.90212104,-89.46468154
47045964600,35.95133842,-89.32266965
47033961200,35.9079928,-89.19220752
47053966800,35.93791206,-89.07963478
47053966702,35.94830335,-88.97029224
47053966600,35.88815819,-88.85029512
47017962500,35.8887732,-88.31412014
47005963200,35.89737087,-88.07512456
47085130400,35.94879184,-87.76493546
47081950500,35.89493422,-87.58127904
47081950201,35.9199717,-87.40170554
47081950202,35.94416838,-87.28019706
47187050504,35.95604153,-87.12451436
47187050502,35.94701589,-87.0633569
47149040811,35.95119913,-86.58844391
47149040502,35.92942545,-86.25681982
47015960100,35.88749159,-86.05354311
47041920202,35.95254718,-85.78733744
47041920102,35.8891858,-85.76430957
47185935200,35.92363404,-85.59597237
47185935000,35.89409893,-85.3420417
47035970601,35.93350952,-85.08014564
47035970502,35.92743429,-85.02528332
47035970800,35.8953328,-84.8310686
47145980100,35.92566385,-84.34096956
47155080601,35.89677317,-83.5459899
47155080603,35.91683913,-83.49800916
47155080604,35.89439042,-83.40619377
47029920501,35.92361681,-83.25695236
37199960102,35.95405232,-82.2086924
37121950300,35.94360631,-82.06951561
37027030900,35.95090285,-81.69623081
37027030200,35.92254348,-81.58274824
37027030100,35.91661036,-81.5413794
37027030500,35.91982296,-81.50711724
37027031201,35.9347953,-81.39227878
37003040300,35.88746331,-81.27830543
37003040400,35.92003303,-81.17584518
37097060902,35.92734244,-80.93882262
37097060802,35.91741953,-80.77495764
37059080102,35.89231599,-80.64684548
37059080600,35.92866427,-80.5737373
37059080500,35.90208165,-80.53021422
37081016702,35.94452067,-79.84633674
37081017000,35.94794203,-79.61034462
37001021802,35.94241165,-79.4397453
37001021902,35.88771373,-79.32828041
37135011210,35.9125555,-79.20557793
37135010701,35.91824703,-79.12003971
37183054214,35.92272693,-78.4141016
37069060601,35.95465635,-78.360365
37127011000,35.94800211,-78.10625077
37065020800,35.90356254,-77.45179705
37117970400,35.95024717,-77.26563597
37015960402,35.93629443,-76.84550162
37187950100,35.9009192,-76.51220359
37055970601,35.91263948,-75.6833034
37055970400,35.88589467,-75.59656155
6053011400,35.959894,-120.9119203
6031981800,35.97041453,-120.1207047
6031001601,36.0089216,-119.7791817
6107004200,35.96279899,-119.2907876
6107003402,36.02762057,-118.9536758
32003005501,35.9608105,-114.871768
4017940010,35.99820451,-110.1201193
4001944302,35.98474226,-109.6063291
35043940900,36.02532429,-107.301246
35039940800,35.97050059,-106.1675977
35039940700,35.9964678,-106.0743755
35049940900,35.97129806,-106.0501507
35039000100,36.0283081,-105.7408099
35033955201,36.0057169,-105.4527951
35033955202,36.01145496,-104.8470253
40119011002,36.01011821,-97.15653851
40119011104,35.96337139,-97.02583208
40119011400,35.98886618,-96.84242115
40119011302,35.96056166,-96.75073312
40119011301,36.00453195,-96.69499356
40037020800,35.99761622,-96.54484382
40145030800,36.01409007,-95.58972779
40145030300,35.99829811,-95.454269
40145030101,35.9714289,-95.36000942
40145030201,36.02812126,-95.29472888
40021977702,35.98465469,-95.16219634
40021978201,35.96028564,-94.85264633
40001376700,36.00439048,-94.66214317
5143011005,35.96495207,-94.27810297
5143011006,36.0140308,-94.22151609
5143011105,36.02655136,-94.1670837
5143011107,36.00394632,-94.10887536
5143011106,35.99914324,-94.04219712
5129970200,35.97105379,-92.57066804
5065960400,35.98482003,-91.8884935
5135470402,36.02050705,-91.62927677
5135470401,36.00401287,-91.45147427
5075470300,35.97668345,-91.25881248
5075470400,35.95916977,-91.02704709
5055480601,36.0177715,-90.72814975
5093010602,35.98222993,-89.95055188
47045964500,36.02541621,-89.26277652
47053966701,35.96386135,-88.94073474
47053966300,36.00419063,-88.89106475
47053966400,35.97604997,-88.758963
47017962300,35.99236336,-88.59710538
47017962102,36.00544085,-88.47254062
47017962101,36.01760131,-88.39943736
47005963400,36.0250627,-88.13161935
47085130500,35.99886393,-87.95521808
47043060602,36.0168615,-87.38182003
47043060402,36.00811303,-87.26796665
47187050503,35.99572328,-87.15590044
47187050405,35.98983943,-86.95810683
47041920300,36.02262587,-85.92530632
47041920201,35.96221022,-85.83651147
47041920101,36.00792426,-85.74317109
47185935100,36.02480061,-85.49147168
47035970302,35.98342089,-85.19402879
47035970402,35.98134319,-85.0814385
47035970401,35.96929334,-85.02258877
47035970103,35.97937297,-84.93829055
47035970104,35.96769459,-84.88755162
47129110500,36.01429667,-84.63744241
47145030802,35.96127492,-84.50851953
47145030900,35.96924943,-84.41787832
47145030100,35.97758285,-84.3485305
47093005401,35.97352298,-83.81439087
47155080101,36.00673763,-83.63154386
47155080103,35.96495327,-83.57790115
47089070802,35.98607458,-83.49443549
47089070701,36.01694326,-83.43622412
47089070900,35.96578262,-83.36477167
47029920200,36.00574274,-83.21378837
47029920300,35.99637728,-83.04878886
47059091100,36.01387812,-82.90747351
37115010100,35.96008281,-82.64806093
37199960400,35.96293276,-82.40685344
37199960200,35.96801385,-82.29621655
37121950200,36.01653727,-82.13501458
37011930400,35.98862442,-81.97999587
37027031100,35.99927602,-81.46253434
37003040200,35.97747775,-81.24198621
37003040100,35.97542399,-81.07338263
37097060901,36.01408586,-80.91945546
37097060801,36.00183457,-80.7658605
37059080101,35.99812069,-80.63922081
37059080200,36.01435401,-80.51873405
37059080301,35.9900916,-80.4376956
37081017200,36.02744577,-79.61622837
37001021801,35.98571297,-79.49531123
37001022002,35.97479267,-79.28729088
37135011211,35.98674493,-79.21097855
37135011209,35.97770075,-79.137207
37063001900,35.97547565,-78.75036879
37183053804,35.98272088,-78.67051111
37183054221,35.96124971,-78.45158404
37069060602,36.00668034,-78.33761213
37069060703,35.96577523,-78.20465448
37127011101,35.96387829,-77.91915413
37065020600,35.99792133,-77.69537987
6031001702,36.03012324,-120.1316823
6107003201,36.04853139,-119.3420569
6107003202,36.08844466,-119.1855942
6107003902,36.09263278,-118.9488056
6107002702,36.08474976,-118.8032702
32023960410,36.07234954,-115.8973955
32003005858,36.08611178,-115.3743542
32003005435,36.04051322,-114.9085737
4005944900,36.05496719,-111.1847286
4017940012,36.03877508,-110.6092484
35045943100,36.07937649,-108.680579
35039944100,36.05325753,-106.0719406
48111950300,36.06894517,-102.5035506
48341950201,36.04024529,-102.0083925
40045952800,36.06250934,-99.70923807
40043959200,36.08434243,-99.24071092
40043959100,36.03289888,-98.7900994
40011958700,36.0441074,-98.56399641
40011958600,36.09102844,-98.33086495
40073958100,36.06353301,-97.88049911
40083600700,36.04077083,-97.53316866
40119010902,36.10048134,-97.10405627
40119011103,36.03751839,-96.94082878
40037020704,36.09318805,-96.57593593
40037020705,36.09086264,-96.45737972
40037020706,36.07194876,-96.3334687
40037020707,36.03224972,-96.21787838
40143009404,36.08896217,-96.15005716
40021977600,36.08018756,-94.98247861
5143010513,36.03390028,-94.46414242
5143010514,36.04860706,-94.35457411
5143010113,36.06632005,-94.06933737
5143010112,36.04148768,-93.98359591
5087960200,36.08369462,-93.74129078
5101180100,36.06111873,-93.19739003
5075470100,36.09338595,-90.91652386
29069361000,36.04514456,-90.2646367
29069360900,36.0988106,-90.05159343
29155470600,36.04472795,-89.81360414
47045964800,36.0624055,-89.54450328
47053966200,36.05775722,-89.00044612
47053967400,36.09937939,-88.8534196
47017962201,36.0899047,-88.56097168
47017962000,36.05461892,-88.27665937
47005963300,36.0688169,-88.10628178
47085130300,36.07553708,-87.7936742
47043060700,36.09190445,-87.49642805
47043060601,36.0715991,-87.4360879
47043060401,36.06705945,-87.26008203
47021070402,36.07976073,-87.10885211
47037018302,36.04043299,-87.01743859
47189030904,36.05224468,-86.32618582
47189031000,36.04618132,-86.14144977
47141001100,36.10131057,-85.63196266
47141001202,36.0984316,-85.45137465
47035970301,36.06619367,-85.13482915
47035970201,36.04633483,-84.95864742
47035970101,36.03266613,-84.86931269
47129110400,36.05199963,-84.44105781
47093006502,36.08356384,-83.72951006
47089070500,36.06472196,-83.62807421
47089070102,36.06793361,-83.27245933
47029920100,36.07556878,-83.15252087
47059091001,36.0683525,-82.73462484
47171080100,36.05839827,-82.51790029
37121950100,36.08595181,-82.24104248
37011930302,36.09584804,-82.01161201
37011930200,36.05344312,-81.83645503
37027031000,36.05756168,-81.60252224
37193961001,36.0695663,-81.27614159
37193961002,36.08302722,-81.15111237
37193961201,36.0973424,-81.00730146
37197050402,36.09914556,-80.74105081
37197050502,36.08930475,-80.57640557
37067004007,36.06781675,-80.45404181
37081015302,36.06989305,-79.66742814
37081015202,36.07852353,-79.57287729
37135010904,36.07202746,-79.01135898
37077970605,36.07247091,-78.57290524
37069060501,36.05042886,-78.51249244
37069060302,36.07217599,-78.31298057
37069060701,36.03269162,-78.20723447
37069060702,36.03467347,-78.14805573
37127010900,36.08971122,-78.00713216
37127010802,36.03830201,-77.90131948
37127010700,36.0785546,-77.77582271
37065020700,36.05496921,-77.6146156
37015960300,36.06890965,-77.16469306
37015960401,36.02909249,-76.94597254
37041930101,36.05924151,-76.62728785
37041930102,36.05254765,-76.5185438
