,index,geoid,lat,long
11293,16912,47057500301.0,36.25107999999992,-83.54182999999996
11294,3863,47037010106.0,36.25117158430187,-86.82877561894341
11295,16876,5009790502.0,36.25171561712786,-93.08699264480116
11296,16855,6027000800.0,36.25192982482543,-117.11782073296992
11297,16894,47043060100.0,36.25388000000002,-87.4353000000001
11298,16895,47043060201.0,36.25448000000001,-87.25358000000003
11299,16906,47129110100.0,36.25526554664591,-84.74857230966538
11300,16914,47063101000.0,36.25530000000003,-83.15892999999993
11301,16887,47095960200.0,36.25588,-89.52543999999997
11302,16857,32003007802.0,36.25719530603764,-114.95576669185223
11303,16917,47059090900.0,36.25766307887195,-82.68474313122519
11304,16924,37193960901.0,36.259347457692265,-81.34856749153843
11305,16866,40047001200.0,36.26036653004534,-97.7555922369517
11306,16870,40041376100.0,36.26206886757311,-94.89844330914745
11307,16759,32003007500.0,36.26211000000002,-115.62061000000001
11308,16913,47063100600.0,36.262190439307936,-83.24065207370244
11309,16905,47133950502.0,36.263490000000075,-85.33571999999994
11310,3849,32003003909.0,36.265654518635145,-115.10971573508192
11311,16900,47159975100.0,36.266850770035354,-85.96042467372041
11312,16885,5021950500.0,36.26692480500192,-90.29519034513709
11313,16918,47179061902.0,36.26862227410189,-82.58462986659512
11314,16950,37139960600.0,36.26915,-76.30444
11315,16856,32003003649.0,36.26974192438832,-115.04775646109125
11316,16938,37145920602.0,36.27072967941184,-79.04362580764706
11317,3871,47060300451.0,36.27073999999997,-83.34019000000004
11318,16946,37091950401.0,36.27115092257427,-77.00796779425744
11319,16944,37083931000.0,36.27118,-77.53370000000001
11320,3870,47189030104.0,36.271728012887294,-86.32163176745075
11321,3864,47037010622.0,36.274363137312,-86.7506288242883
11322,3848,32003003645.0,36.274973884261485,-115.17168617252572
11323,16893,47083120100.0,36.27589382022951,-87.60538078652462
11324,16862,48421950200.0,36.275940000000006,-101.89647999999993
11325,16952,37029950102.0,36.27613999999996,-76.04136000000001
11326,16865,40093955300.0,36.27631999999999,-98.48069
11327,16863,48357950100.0,36.27711169495987,-100.81579118422968
11328,16919,47019071600.0,36.277260000000005,-82.03659999999998
11329,16861,48111950100.0,36.27832,-102.60793999999996
11330,3872,47179061704.0,36.278347536486486,-82.47506855108105
11331,3877,37171930902.0,36.278527366891936,-80.83498882635129
11332,3852,40143005805.0,36.2785663899416,-95.8772448709268
11333,3851,40143007935.0,36.27856740501651,-95.96729697804177
11334,3865,47037010491.0,36.27913903536592,-86.69707677170727
11335,16934,37157041602.0,36.279787309655205,-79.76049172586201
11336,16949,37143920101.0,36.280010289330896,-76.47059565355302
11337,3857,5007021310.0,36.28095228739151,-94.20692535196471
11338,3858,5007020747.0,36.28111531434814,-94.13841251377836
11339,16878,5089960202.0,36.281329865058765,-92.5844974372109
11340,16901,47087960200.0,36.28137,-85.7077400000001
11341,16940,37077970300.0,36.28214999999999,-78.63807722999996
11342,3878,37169070505.0,36.282211372950826,-80.37297564754101
11343,3853,40139589980.0,36.28283243904992,-95.82166681244657
11344,3869,47189030155.0,36.28300615308039,-86.38929335357119
11345,3847,32003003301.0,36.28326277595028,-115.23840686220326
11346,16896,47021070300.0,36.28339999999999,-87.05624
11347,16883,5121960301.0,36.283455140102845,-91.00350550951296
11348,16908,47013950400.0,36.28380999999997,-84.26231000000004
11349,16951,37139960200.0,36.284686890971194,-76.20872928023414
11350,3850,40103956950.0,36.28485999999998,-97.28949484999998
11351,16947,37091950402.0,36.285459999999965,-76.93064000000001
11352,16897,47021070104.0,36.28653595533503,-87.00209128706419
11353,16873,5007021409.0,36.28727554471698,-93.94530623849053
11354,16881,5135470202.0,36.28764859704901,-91.54164001430499
11355,16868,40131050405.0,36.2882535863107,-95.74037613901939
11356,3862,47079969535.0,36.288709999999995,-88.29039000000002
11357,16931,37169070701.0,36.28883356243903,-80.16632793804877
11358,16891,47083120300.0,36.28942999999994,-87.85043999999996
11359,3881,37131920202.0,36.28975346357418,-77.27494440463052
11360,16864,40093955200.0,36.28976000000001,-98.68463000000001
11361,16926,37193960101.0,36.28983000000001,-80.89847000000003
11362,3846,32003003267.0,36.29005962314399,-115.30025361342472
11363,3875,47019070800.0,36.29026537826583,-82.28237006127166
11364,16867,40117957100.0,36.29026883494097,-96.47863218056013
11365,16858,4017940008.0,36.29152089661618,-110.29844935945242
11366,3880,37181960902.0,36.291579461278765,-78.34456065488237
11367,16915,47073050900.0,36.29191654995567,-83.0663658990757
11368,3843,6107001987.0,36.29195550101765,-119.30131343588914
11369,3856,40097040200.0,36.29208201000006,-95.30984000000004
11370,16860,35055952701.0,36.29235614061752,-105.46250767790968
11371,3854,40131050353.0,36.292860000000005,-95.66597319
11372,16942,37185950400.0,36.29298000000001,-78.15758000000011
11373,3876,47019071000.0,36.29302000000001,-82.20148000000009
11374,16892,47083120200.0,36.293060000000025,-87.70736000000002
11375,3874,47152395734.0,36.29315,-82.34801000000002
11376,3866,47165021133.0,36.29334546448404,-86.61684920765123
11377,16929,37171931103.0,36.29394498772415,-80.49678014731033
11378,3867,47177025754.0,36.29475000000001,-86.55510999999996
11379,3845,6107001502.0,36.294845594302814,-119.14558600689416
11380,16920,37189920200.0,36.2957,-81.81750000000012
11381,3868,47189030206.0,36.29635,-86.45827999999997
11382,3861,47079969350.0,36.29713054026985,-88.34666679343368
11383,16939,37145920500.0,36.29716596945621,-78.8875193219405
11384,16898,47037010104.0,36.29748317052668,-86.88510052566728
11385,16911,47173040102.0,36.29755000000005,-83.73741999999999
11386,16869,40131050604.0,36.29762435469621,-95.50742508077346
11387,16932,37169070702.0,36.29769999999996,-80.09229999999994
11388,3844,6107001636.0,36.29793940909138,-119.22729138637801
11389,16877,5089960201.0,36.298075318703454,-92.78480292195859
11390,16937,37033930500.0,36.29833000000001,-79.44514999999998
11391,16872,5007021305.0,36.29937550001352,-94.33556264700323
11392,16761,4005980000.0,36.29976,-112.22438
11393,3882,37139960267.0,36.2998757722148,-76.22888173744968
11394,3873,47179060877.0,36.30034246499998,-82.40275246500005
11395,16941,37077970400.0,36.30065142004808,-78.58358363824155
11396,16909,47013951100.0,36.300870000000025,-84.11826000000003
11397,3840,6031000405.0,36.30212840937508,-119.79014361249254
11398,16907,47151975300.0,36.302264852000135,-84.38646171599999
11399,3859,5007020806.0,36.30364536400004,-94.0704482119999
11400,16904,47133950501.0,36.3044,-85.41693999999988
11401,16889,47131965400.0,36.305019269490955,-89.18497988603009
11402,3842,6107002007.0,36.30502332002258,-119.35402078150338
11403,16921,37189920100.0,36.3061,-81.67001000000016
11404,16936,37157041300.0,36.30651000000001,-79.58196000000001
11405,16923,37009970702.0,36.30680644725616,-81.45866754803592
11406,16902,47087960300.0,36.30712597062029,-85.59133153623735
11407,3841,6031001052.0,36.307153000000014,-119.6515615
11408,16945,37091950300.0,36.307406629030105,-77.10522209232612
11409,16880,5005950100.0,36.307599999999965,-92.38020999999996
11410,16854,6031980000.0,36.30761720288696,-119.9388572246313
11411,16890,47183968400.0,36.30810000000002,-88.67579
11412,3855,40131050153.0,36.30842832809897,-95.61000419805006
11413,16930,37169070504.0,36.30865958360206,-80.30580033053863
11414,16948,37091950201.0,36.30896000000003,-76.82637000000003
11415,16963,4001944301.0,36.309,-109.74769
11416,16935,37157041501.0,36.30985786898668,-79.68822848464687
11417,3879,37181960600.0,36.31074999999999,-78.42283000000003
11418,16853,6019007802.0,36.31362479411962,-120.09292655820772
11419,16953,37053110401.0,36.31365374914734,-75.90582038524742
11420,16888,47131965300.0,36.3137673916309,-89.32347904484976
11421,16859,35045943201.0,36.314570481928655,-107.97121804508546
11422,16882,5135470201.0,36.31565297076922,-91.47791485384612
11423,16927,37171931003.0,36.31660130048834,-80.74577901465038
11424,16851,6053011203.0,36.31676701184131,-121.24455094935028
11425,16933,37157041001.0,36.317160000000015,-79.98326999999993
11426,16993,5005950600.0,36.31801734036018,-92.26754859572803
11427,16886,29155470100.0,36.31843564773804,-89.76434104114854
11428,16879,5005950900.0,36.31851000000001,-92.48895283999997
11429,16928,37171931102.0,36.318699999999936,-80.61441000000009
11430,16987,5007021003.0,36.31988219445506,-94.48778840345315
11431,16956,6031000403.0,36.320734080388775,-119.7785323362164
11432,16961,32003003314.0,36.32106999999999,-115.24571299999997
11433,16994,5049550201.0,36.32168451249127,-91.87854678088253
11434,3889,32003003273.0,36.32273389307695,-115.30715259538462
11435,17033,47059091400.0,36.32364503020242,-82.84749348714271
11436,16978,40117957500.0,36.323949999999975,-96.80727
11437,16999,5121960100.0,36.32524,-90.87270000000004
11438,16954,6053011101.0,36.32543999999995,-121.48967999999996
11439,16959,6107001400.0,36.32578788652475,-119.12006965484557
11440,17047,37033930600.0,36.32630000000001,-79.24229000000001
11441,16957,6031000500.0,36.32784825447334,-119.71794561422767
11442,16967,48195950100.0,36.328033423612695,-101.41435510972563
11443,17025,47151975400.0,36.32857262051439,-84.56871758547656
11444,16986,40097040600.0,36.32915195650829,-95.07969326125888
11445,3906,47179061651.0,36.329958751219536,-82.49231699902433
11446,17029,47057500100.0,36.33071999999999,-83.53540999999994
11447,17026,47013950500.0,36.33116,-84.1922099999999
11448,17043,37169070600.0,36.33137000000001,-80.21912000000003
11449,3912,37181960500.0,36.33233958312887,-78.42334498699582
11450,17023,47049965201.0,36.33254999999996,-84.93900000000009
11451,16981,40113940014.0,36.33258108674602,-96.02835025801421
11452,17045,37157041002.0,36.33271000000001,-79.88009999999996
11453,17039,37193960200.0,36.3330780863238,-81.00180504040145
11454,17004,47183968201.0,36.333331122318405,-88.90741325190307
11455,17038,37193960401.0,36.33474367251685,-81.16645948957296
11456,17003,47131965800.0,36.33507999999999,-89.02384999999998
11457,17056,37083930600.0,36.33684000000002,-77.72905999999999
11458,17053,37181960902.0,36.33737899166886,-78.31999896098318
11459,3887,6107001274.0,36.33760047673034,-119.30212544468188
11460,16960,6107000101.0,36.33827,-118.91574999999995
11461,3885,6031000751.0,36.338458248402674,-119.62347045091965
11462,16992,5005950200.0,36.33860912171544,-92.34165560394845
11463,3883,6053011203.0,36.33910081988554,-121.24228247187824
11464,3886,6107001257.0,36.33914473930199,-119.3535991763353
11465,3908,47179060858.0,36.339793964612255,-82.35217969556379
11466,3899,47183968169.0,36.341354143494485,-88.85161141654275
11467,17048,37145920601.0,36.342159999999936,-79.07611000000007
11468,17005,47183968102.0,36.34263538870061,-88.80377633870273
11469,3884,6031000790.0,36.342670000000005,-119.65929719999995
11470,3911,37157041367.0,36.34360170969717,-79.66869000237914
11471,3901,47165020904.0,36.344031115293554,-86.53257911752398
11472,17015,47021070103.0,36.34434880577077,-86.94514667996198
11473,3896,5007020202.0,36.34455,-94.09495000000001
11474,17020,47159975000.0,36.34461453484131,-85.95040652099748
11475,3891,40131050204.0,36.34482459000003,-95.63248000000003
11476,17057,37131920303.0,36.345,-77.41690999999999
11477,17017,47037010202.0,36.34513999999996,-86.76823000000003
11478,17037,37009970701.0,36.34541415827398,-81.56536884067256
11479,16970,40153953200.0,36.34551,-99.37345000000006
11480,17052,37181960600.0,36.34567999999999,-78.37855
11481,16984,40131050403.0,36.34628858453934,-95.75740157833704
11482,17034,47059091500.0,36.34721009497301,-82.70494323383778
11483,16973,40047001602.0,36.34728927681015,-97.97899972688116
11484,3895,5007020359.0,36.34742999999996,-94.15613000000003
11485,16971,40093955100.0,36.34754132529627,-98.26668421336758
11486,17028,47173040300.0,36.347710162328845,-83.87040098287662
11487,3897,5005950350.0,36.34791215856325,-92.40974733420937
11488,3910,47019070500.0,36.34843999999998,-82.20481000000001
11489,17008,47079969601.0,36.34895,-88.32402999999998
11490,16958,6107000901.0,36.349003018048485,-119.44176860342104
11491,3900,47165021006.0,36.349631562745,-86.61270720510912
11492,17042,37169070400.0,36.349653759461816,-80.39472186963833
11493,3909,47019070767.0,36.34974981102269,-82.27027119659728
11494,3913,37139960502.0,36.349978038491194,-76.27298290186886
11495,17016,47037010103.0,36.35008540873849,-86.86994200270772
11496,3892,40131050252.0,36.35085930378651,-95.53472149293728
11497,17046,37157041601.0,36.35093204600227,-79.76354287242776
11498,16955,6031000200.0,36.35123103165607,-119.8482105540444
11499,16998,5121960202.0,36.35165747073999,-91.05295837339543
11500,16979,40117957400.0,36.35211999999999,-96.79512000000003
11501,3888,6107001279.0,36.35224,-119.24066
11502,16977,40103957100.0,36.35225814893316,-97.3184722880524
11503,17051,37077970200.0,36.352544926957165,-78.57190189911371
11504,16997,5121960201.0,36.35256551767764,-91.20480468461695
11505,17032,47073050800.0,36.35268481388093,-82.99341578801302
11506,17055,37185950103.0,36.35342,-78.00325999999998
11507,17013,47021070202.0,36.35450999999996,-87.10262863999996
11508,17030,47057500401.0,36.35528031939961,-83.3596034529083
11509,17027,47013950900.0,36.35536141600006,-84.00418070799998
11510,3903,47165020903.0,36.35649999999998,-86.41638000000009
11511,3893,5007021037.0,36.356774511636914,-94.27148985315937
11512,3894,5007020572.0,36.35709957906657,-94.21802274173005
11513,17035,47179061603.0,36.35727771193284,-82.57897254530764
11514,16965,35055952602.0,36.35744248329599,-105.66324626355556
11515,17036,47091956200.0,36.35764999999999,-81.90511000000012
11516,3905,47013950851.0,36.35905957570319,-84.07878856616942
11517,17021,47133950302.0,36.359977291905885,-85.28999893852409
11518,3890,40143005539.0,36.360650790651285,-95.83917149451601
11519,17007,47079969200.0,36.3612568447906,-88.45935872098252
11520,3907,47179061036.0,36.36222037675567,-82.40757964564392
11521,3898,5021950350.0,36.362428836372885,-90.19789820784888
11522,3902,47165020904.0,36.362615089910975,-86.45819434317505
11523,17031,47073050100.0,36.36283999999999,-83.19710999999992
11524,17019,47165020603.0,36.36414155650321,-86.33333986318435
11525,16969,48295950200.0,36.36432999999996,-100.41266999999996
11526,3904,47013950602.0,36.36716185992492,-84.13518882990525
11527,16996,5135470100.0,36.36782180644715,-91.3668700752687
11528,16980,40113940009.0,36.367909999999966,-96.12884999999997
11529,17041,37171931200.0,36.36800363515173,-80.4833596883714
11530,16988,5007020906.0,36.37013000000001,-94.36313999999993
11531,16990,5015950302.0,36.37201000000002,-93.52854999999997
11532,16985,40097040802.0,36.37238357620079,-95.22024481651256
11533,16991,5009790200.0,36.37360000000003,-92.97570999999992
11534,17001,5021950200.0,36.374319999999855,-90.38999999999999
11535,16995,5049550101.0,36.37608999999999,-91.67857000000016
11536,17018,47165021005.0,36.37664572760819,-86.67098035560569
11537,17058,37091950202.0,36.378310179383114,-76.97114795856528
11538,17012,47021070203.0,36.37903999999994,-87.18027999999997
11539,16982,40143005500.0,36.38004530693427,-95.96144318868188
11540,16975,40047000602.0,36.38011438603394,-97.85479103784103
11541,16983,40143005401.0,36.38016068819917,-95.89374348952896
11542,16976,40047001500.0,36.380984663652775,-97.74718077080927
11543,17024,47049965202.0,36.38246,-84.79755999999993
11544,16989,5015950301.0,36.382537485441006,-93.60011670777897
11545,17000,5021950300.0,36.38257983201035,-90.63600729342414
11546,17002,29069360400.0,36.38260824991666,-90.01558649317171
11547,17011,47125101702.0,36.383590395503354,-87.34641303785241
11548,17090,5015950201.0,36.38443999999994,-93.78131999999982
11549,17040,37171930802.0,36.38504999999999,-80.86578999999999
11550,16968,48357950400.0,36.38532999999995,-100.81839999999995
11551,16964,4001944100.0,36.38555999999996,-109.31222999999974
11552,17059,37139960503.0,36.3865717252998,-76.39730496489737
11553,17093,5009790100.0,36.386599999999966,-93.17188000000013
11554,16974,40047000601.0,36.38723364577885,-97.893932387288
11555,16966,35055952601.0,36.38730999999999,-105.57062
11556,17022,47133950100.0,36.38797,-85.18996999999997
11557,17049,37145920400.0,36.388053154268654,-78.97925645455953
11558,17054,37185950300.0,36.388499999999965,-78.15850000000009
11559,17010,47125101701.0,36.38910001649481,-87.50452503711334
11560,17009,47079969002.0,36.38910376550982,-88.18060011205267
11561,17014,47021070201.0,36.389310961171,-87.04561295090755
11562,17077,40113940015.0,36.39021999999997,-96.02434999999997
11563,17044,37157040800.0,36.39046986464185,-79.97051127764932
11564,17060,37053110302.0,36.39060149364422,-76.04232882945098
11565,17006,47183968700.0,36.391062068027686,-88.60518857598542
11566,16972,40047001603.0,36.3910714603277,-98.03121021905946
11567,17158,37091950101.0,36.39124000000002,-77.08479999999993
11568,3926,47169090150.0,36.39188999999999,-86.15560000000002
11569,17144,37169070101.0,36.39209999999998,-80.08492999999997
11570,17050,37077970102.0,36.39396269551104,-78.72526841524488
11571,17115,47165020700.0,36.39485722791237,-86.42513637063873
11572,17164,37053110101.0,36.39549000000002,-75.83009000000008
11573,17091,5015950100.0,36.395947319456965,-93.73055005140279
11574,17138,37171931002.0,36.39633576040002,-80.73604565279993
11575,17123,47013950701.0,36.39667822769236,-84.08841265846151
11576,17061,6053011002.0,36.39686000000001,-121.66133999999995
11577,17136,37009970501.0,36.397869999999976,-81.43234999999999
11578,17137,37009970801.0,36.398129999999966,-81.33513999999998
11579,17071,48357950300.0,36.39969743800005,-100.80335512399996
11580,17118,47087960400.0,36.39993124659784,-85.56848030484538
11581,17069,35045942900.0,36.40034715416142,-108.82346968190416
11582,17140,37171931101.0,36.40062923358413,-80.60510798815842
11583,17064,6031000100.0,36.401300508467195,-119.59620593553483
11584,17101,5021950400.0,36.4025876104436,-90.58380127238226
11585,17156,37131920301.0,36.40335242103305,-77.52830271526946
11586,17084,40041376000.0,36.40408292543939,-94.72516263709124
11587,3927,47073050302.0,36.40413,-83.00069000000009
11588,17073,40153953300.0,36.40514288423833,-99.36347578808471
11589,17099,5049550202.0,36.405162672624485,-92.00569082511336
11590,17085,5007021001.0,36.405475519965485,-94.53540383941375
11591,17072,40045952600.0,36.40607499808582,-99.81126654296337
11592,17155,37083930701.0,36.40647999999998,-77.8311899999999
11593,16962,32003005613.0,36.40670999999998,-114.58681
11594,17159,37091980000.0,36.407015803184656,-76.95841821032617
11595,17119,47133950400.0,36.40717504999999,-85.43637010000003
11596,3930,47179061402.0,36.40719315749048,-82.41975849679906
11597,3917,40047001101.0,36.40747293970097,-97.91185309190577
11598,17089,5007021405.0,36.40765,-93.92362
11599,17088,5007021404.0,36.40782999999998,-94.02264999999997
11600,17157,37131920102.0,36.40892000000003,-77.29894
11601,17078,40131050801.0,36.40893339831534,-95.73653000478633
11602,3915,6107000702.0,36.40923730000002,-119.10014
11603,17110,47161110600.0,36.40941000000001,-87.76339000000003
11604,3918,40047000426.0,36.41022000000001,-97.86801999999993
11605,17114,47165020502.0,36.4108286711195,-86.53237256738265
11606,17131,47019071301.0,36.41108999999994,-82.05695
11607,17132,47091956100.0,36.41171361847712,-81.95851991829161
11608,17134,37009970400.0,36.411980000000014,-81.53742000000001
11609,17125,47025970600.0,36.41230868193417,-83.68898117760887
11610,3921,47131965650.0,36.41236523670689,-89.02975035201376
11611,3923,47165020706.0,36.41254999999998,-86.69384000000004
11612,17146,37157040900.0,36.413139999999984,-79.95500999999999
11613,17092,5015950400.0,36.414727567382656,-93.41928316876893
11614,17117,47087960100.0,36.415000000000006,-85.74002000000006
11615,17094,5089960301.0,36.416299999999914,-92.74685999999998
11616,17150,37033930400.0,36.416330891283465,-79.46816648150057
11617,17139,37171931001.0,36.41648969653853,-80.68380553730773
11618,17105,47131965500.0,36.41680392334155,-89.08450787121077
11619,17103,47095960100.0,36.416847035617046,-89.44707151800881
11620,17130,47019071302.0,36.41711000000002,-82.09219999999985
11621,17067,6107000802.0,36.418137110294175,-119.20631608934768
11622,17152,37145920300.0,36.41895133798867,-78.97039689106032
11623,17076,40113940001.0,36.420635888178346,-96.39620783784184
11624,3925,47165020652.0,36.42131999999999,-86.46274999999994
11625,17100,5049550102.0,36.42132451712386,-91.5125105433824
11626,17120,47133950301.0,36.42135889883526,-85.3327258938819
11627,17112,47147080702.0,36.421607585139725,-86.96374913928796
11628,17122,47151975200.0,36.42335195943788,-84.52403336114675
11629,17079,40131050301.0,36.42335386820848,-95.5900088785024
11630,17151,37033930200.0,36.42346999999998,-79.33322999999997
11631,17087,5007020806.0,36.423809999999904,-94.28551999999992
11632,17126,47025970900.0,36.42425999999999,-83.49412000000004
11633,3920,5007020403.0,36.42451644464951,-94.1502031013352
11634,17161,37073970100.0,36.425277749365854,-76.59644470588546
11635,17080,40131050302.0,36.425419999999995,-95.48186
11636,17121,47049965100.0,36.42570982581884,-84.95061212601091
11637,17109,47161110700.0,36.42619997401105,-87.91647990579001
11638,17154,37181960100.0,36.42620999999999,-78.34668
11639,17096,5005950801.0,36.42722000000001,-92.47740999999996
11640,17108,47079969001.0,36.42844,-88.08610999999992
11641,17142,37169070302.0,36.42873000000001,-80.39481000000009
11642,17066,6107000902.0,36.429046634312805,-119.34914726219384
11643,17095,5089960302.0,36.42927999999996,-92.58736000000003
11644,3914,6053011104.0,36.42928440808701,-121.32276350108852
11645,3924,47165020706.0,36.43026523672753,-86.60927820710593
11646,3932,37083930233.0,36.43068929999993,-77.62763324999997
11647,17129,47163043302.0,36.430999999999976,-82.24144999999993
11648,17113,47147080606.0,36.43149,-86.75412000000006
11649,3916,40153953450.0,36.43200746185994,-99.43794116207644
11650,17148,37157041100.0,36.43241999999999,-79.73194999999998
11651,17124,47013950800.0,36.432729255486,-83.9816401502407
11652,3919,5007020704.0,36.43276999999999,-94.22355999999996
11653,3922,47147080604.0,36.43329978569058,-86.83143094651763
11654,17074,40047001604.0,36.43435999999984,-98.00012821999998
11655,3929,47171052550.0,36.43455,-82.48638000000001
11656,3928,47171051452.0,36.4346080183896,-82.58324730388873
11657,17098,5005950700.0,36.43522,-92.23055000000004
11658,17149,37157040102.0,36.435566990206205,-79.56906582546385
11659,17068,32003007600.0,36.4360019184483,-114.22955939362068
11660,17086,5007020905.0,36.43602202296548,-94.40031875441379
11661,17147,37157040602.0,36.4366270112,-79.87740699839996
11662,17153,37145920100.0,36.43691529307228,-78.8645062549875
11663,17141,37171930102.0,36.4391,-80.51230000000001
11664,17081,40097040801.0,36.44070140222772,-95.31001532891408
11665,17128,47163043301.0,36.44082000000001,-82.34892999999998
11666,17179,35055940101.0,36.441,-105.45882
11667,3931,37083930503.0,36.441039999999994,-77.70190000000005
11668,17111,47125101806.0,36.442513802000015,-87.22146760399998
11669,17070,35055940102.0,36.44265000000001,-105.66450000000005
11670,17102,29143960600.0,36.443290176069375,-89.69128278883933
11671,17065,6107000302.0,36.44431289644,-119.44670527512062
11672,17116,47165020602.0,36.444457550128845,-86.3041669731791
11673,17062,6019007700.0,36.44522660109423,-119.9068850599304
11674,17143,37169070200.0,36.445729999999976,-80.24073000000003
11675,17082,40097040700.0,36.446491920539984,-95.07720255154307
11676,17075,40103956600.0,36.44927842546858,-97.1008808604563
11677,17127,47073050700.0,36.44934000000001,-82.76556
11678,17145,37157040700.0,36.450480000000006,-80.00086999999998
11679,17106,47131965000.0,36.45089314432377,-88.88866194542939
11680,17097,5005950802.0,36.45160183941592,-92.34456247564074
11681,17104,47131965200.0,36.45250491725032,-89.24028838537326
11682,17135,37009970502.0,36.45255000000001,-81.47202000000001
11683,17107,47079969100.0,36.45452138743364,-88.34188076896032
11684,17133,47091956300.0,36.45544862884835,-81.81658305155781
11685,17178,35045943000.0,36.456280000000014,-108.41627000000005
11686,17063,6019007400.0,36.45634686220201,-119.71175508556713
11687,17162,37029950101.0,36.4564,-76.30109000000002
11688,17176,32003005818.0,36.46224,-115.78510999999997
11689,17083,40041375902.0,36.46262999999999,-94.97156
11690,17163,37053110301.0,36.463146432645416,-76.04211102457782
11691,17160,37073970300.0,36.463509305933634,-76.85087897118032
11692,17237,37171930600.0,36.46486,-80.64134404999999
11693,17168,6053011106.0,36.46602000000004,-121.28994000000009
11694,17199,47183968000.0,36.46609546060856,-88.68578016446243
11695,17193,5015950202.0,36.466544414634335,-93.67232318616205
11696,17252,37083930300.0,36.467252964000046,-77.66291351799995
11697,17186,40041375901.0,36.467443602104446,-94.88072125229876
11698,17257,37073970200.0,36.46849060757964,-76.70529298858393
11699,17213,47013950100.0,36.469260000000006,-84.11673000000003
11700,17209,47049965000.0,36.47031003797292,-84.9335878892221
11701,17191,5007020103.0,36.47062794400002,-94.108403288
11702,17167,6053010900.0,36.471472200000015,-121.37746610000003
11703,17198,47131965100.0,36.471730157359595,-89.03849847590581
11704,17250,37185950202.0,36.47174999999993,-78.27865344999998
11705,17249,37181960200.0,36.47234379505297,-78.43425657349593
11706,17228,37009970300.0,36.47358272779616,-81.65481478170702
11707,17248,37077970101.0,36.47359154799428,-78.6146124272206
11708,17219,47073050200.0,36.47375861342014,-83.05142681991404
11709,17175,32023960411.0,36.47406,-116.05505000000008
11710,17244,37157040101.0,36.474537622578126,-79.61343179455113
11711,17192,5007020104.0,36.474549123778566,-94.00027312638747
11712,17204,47147080701.0,36.474888959415225,-87.04237259230358
11713,17247,37145920200.0,36.47510999999998,-79.03655000000006
11714,17214,47025970500.0,36.47597,-83.82769999999996
11715,17188,5007020801.0,36.4767738379726,-94.33964646073971
11716,17203,47125101600.0,36.47733896109598,-87.376949139589
11717,17255,37131920103.0,36.47805016712403,-77.1775503733904
11718,17235,37171930804.0,36.47943999999997,-80.80244000000003
11719,17180,35007950700.0,36.480248088595374,-104.76921617229264
11720,17227,47091956400.0,36.48051000000002,-81.73572000000003
11721,17223,47163041400.0,36.480888576236765,-82.62098301540956
11722,17200,47161110202.0,36.48140772350367,-87.66968876036489
11723,17181,35059950200.0,36.481597175545915,-103.47013750743272
11724,17190,5007020701.0,36.48161835076923,-94.20270223384621
11725,17165,6053011001.0,36.48223000000001,-121.71520999999996
11726,17206,47165020601.0,36.48279908630708,-86.36871775634864
11727,17216,47025970700.0,36.48341119779533,-83.62792077558235
11728,17189,5007020803.0,36.484,-94.28320999999998
11729,17256,37091950102.0,36.48432936333174,-77.0274614812151
11730,17254,37131920101.0,36.485054960721705,-77.31388310412366
11731,17233,37005950100.0,36.48541,-81.00648000000005
11732,17251,37185950201.0,36.4862584293611,-78.1802811507389
11733,17231,37005950300.0,36.487189999999934,-81.22821000000003
11734,17208,47133950200.0,36.48722999999997,-85.32038000000001
11735,3951,37185950102.0,36.48770560027888,-78.00197188004381
11736,17166,6053010804.0,36.488620000000026,-121.49108
11737,17226,47163043202.0,36.489374409882394,-82.14543984447057
11738,17196,29143960500.0,36.490189065363936,-89.84596488669561
11739,3953,37107925452.0,36.49036493788235,-77.70574222047058
11740,3941,47147080104.0,36.49080732831379,-86.70397053006053
11741,17225,47163043201.0,36.49111376991269,-82.25233792212546
11742,3943,47165020305.0,36.49119803789977,-86.53799646438483
11743,17241,37169070102.0,36.49224999999999,-80.10805999999992
11744,17258,37053110201.0,36.49243990329615,-76.19276633937923
11745,17201,47125101502.0,36.49394735270768,-87.5491125865695
11746,3939,47147080335.0,36.49427,-86.89225000000006
11747,3948,37171930352.0,36.49518000000009,-80.60563999999987
11748,17240,37169070301.0,36.49555000000001,-80.35598000000003
11749,17174,6107000600.0,36.49575553856729,-119.25958186315248
11750,3952,37107925552.0,36.496021563414715,-77.84492874926826
11751,17212,47013950300.0,36.497396945688095,-84.25838831766735
11752,3949,37157040502.0,36.497870000000006,-79.80085000000001
11753,17246,37033930100.0,36.50026999999998,-79.21733999999992
11754,17220,47073050400.0,36.50030999999999,-82.87887000000002
11755,17234,37171930803.0,36.50257628950718,-80.8697205341335
11756,17253,37131920302.0,36.50338869937671,-77.47797493779322
11757,17224,47163043401.0,36.50360253796579,-82.33711688123
11758,17265,6069000802.0,36.504340000000006,-121.04533999999992
11759,17218,47067960500.0,36.50480999999999,-83.15296000000002
11760,17197,29143960400.0,36.50493999999994,-89.66395000000003
11761,17177,4015950101.0,36.505686608386576,-113.42032538902464
11762,17202,47125101501.0,36.50585451931556,-87.45954118305485
11763,17242,37157040601.0,36.50610456197048,-79.90463716307107
11764,17245,37033930300.0,36.50617665873116,-79.43994580420915
